Age,Race,Gender,Num_Prior_Offenses,Months_Since_Last_Offense,Reoffend
40,Black,Female,5,2,1
60,White,Female,9,11,1
57,Hispanic,Male,4,12,1
64,Hispanic,Male,5,38,0
62,White,Female,7,41,1
58,White,Male,1,5,0
27,Black,Female,10,56,1
52,Hispanic,Female,5,30,0
60,Asian,Male,1,41,0
23,White,Male,4,22,1
21,Black,Female,2,31,0
55,Asian,Female,10,8,1
18,White,Male,4,3,1
55,White,Female,4,40,0
17,White,Male,5,57,0
61,Hispanic,Male,4,39,0
19,White,Male,8,35,1
18,Black,Female,9,11,1
20,White,Male,2,8,0
56,White,Male,6,53,0
27,White,Male,2,11,0
56,Black,Female,4,10,1
30,Hispanic,Male,10,26,1
53,Other,Male,6,39,0
64,White,Male,4,37,0
26,Hispanic,Female,10,9,0
56,White,Female,9,54,1
27,Asian,Female,10,12,1
21,White,Female,8,55,1
47,White,Male,2,40,0
25,White,Female,10,34,1
20,White,Male,3,58,0
50,White,Male,4,37,0
32,Other,Male,5,14,0
46,Hispanic,Female,6,32,1
56,White,Male,4,4,0
38,Black,Female,1,15,0
56,Hispanic,Male,1,43,0
37,White,Female,10,16,1
57,White,Male,1,54,0
53,White,Male,1,15,0
53,Other,Male,6,4,0
40,White,Male,7,33,0
55,White,Female,8,36,1
51,White,Male,1,10,1
16,Hispanic,Female,8,38,1
16,Hispanic,Male,3,56,0
52,Other,Female,2,30,0
21,Black,Male,4,16,0
47,Hispanic,Female,5,57,0
25,White,Male,8,31,0
64,Black,Male,8,31,1
45,White,Male,2,47,0
28,White,Male,2,1,0
45,White,Male,9,58,1
30,White,Female,1,1,0
59,White,Male,6,55,0
59,Other,Male,5,34,1
60,Asian,Male,1,49,0
54,White,Female,2,17,0
56,Black,Male,7,36,1
44,White,Male,3,51,0
32,White,Male,1,33,0
20,White,Female,7,24,1
18,Black,Female,3,11,0
48,Hispanic,Female,10,31,1
60,Asian,Male,2,46,0
47,Black,Female,7,9,1
62,White,Female,10,29,1
22,Other,Male,6,1,1
17,Asian,Female,7,47,1
59,Hispanic,Female,8,51,0
16,Asian,Female,10,44,1
63,Black,Male,3,37,0
24,Asian,Male,1,54,0
28,Asian,Male,6,27,1
34,Asian,Female,9,24,1
47,Hispanic,Female,1,13,0
51,Asian,Female,10,24,1
36,White,Male,10,11,1
38,Black,Female,1,27,0
59,White,Female,9,20,1
49,White,Male,3,32,0
56,Hispanic,Male,9,14,1
56,Asian,Male,1,8,0
27,White,Female,8,27,1
24,Black,Male,7,22,1
47,Black,Male,7,54,0
31,Black,Female,3,4,0
41,White,Female,3,60,0
64,White,Female,4,39,0
54,White,Female,3,30,1
43,White,Male,5,42,0
48,Other,Male,3,5,0
40,White,Female,9,53,1
52,White,Female,9,13,0
43,Black,Female,6,55,1
25,White,Female,3,47,0
43,Black,Male,9,5,0
42,White,Male,9,56,0
52,White,Male,4,6,0
55,Asian,Male,8,18,1
59,Black,Female,1,4,0
62,White,Male,3,21,0
47,White,Male,3,5,0
57,Other,Male,6,33,0
47,White,Male,8,53,1
24,Hispanic,Male,9,33,1
44,White,Female,9,1,1
36,Asian,Male,2,34,0
27,Black,Male,2,33,0
16,Black,Female,1,32,0
54,Hispanic,Male,8,35,0
25,Black,Male,7,45,1
25,Hispanic,Male,3,32,1
17,White,Female,5,7,0
28,White,Male,2,25,1
50,Other,Female,5,33,1
32,Asian,Male,2,51,0
30,White,Male,9,38,1
42,White,Male,10,1,0
47,Other,Female,8,12,1
56,White,Male,8,38,1
24,White,Male,8,10,1
33,Asian,Female,8,27,1
18,Hispanic,Male,7,38,1
46,Asian,Female,6,7,0
55,Asian,Female,3,60,0
37,Hispanic,Female,2,55,0
35,White,Female,6,29,1
38,White,Male,4,47,0
28,White,Male,7,41,1
64,White,Female,10,44,1
65,White,Female,7,6,1
48,Asian,Female,2,41,0
21,White,Male,7,12,1
16,White,Male,7,54,1
25,Other,Female,10,50,1
59,Asian,Female,5,24,0
55,White,Male,10,12,1
41,White,Female,7,36,1
39,Hispanic,Male,9,32,1
64,White,Male,1,21,0
23,White,Male,4,41,0
22,Hispanic,Female,3,9,0
52,Asian,Male,10,28,1
63,Black,Female,6,16,1
36,White,Male,5,36,0
48,Black,Male,8,1,1
18,White,Female,10,38,0
47,Black,Female,7,16,1
56,White,Male,4,59,0
40,Black,Female,5,40,1
32,Asian,Female,7,35,1
64,Black,Male,2,1,1
54,Black,Female,6,40,0
57,Black,Female,4,8,1
54,Hispanic,Female,3,50,0
42,Hispanic,Male,4,39,0
35,White,Female,2,17,0
34,Other,Female,4,16,0
23,Asian,Female,8,37,1
35,White,Female,8,19,1
51,Black,Female,1,32,0
39,Black,Male,3,14,1
59,Asian,Female,3,56,0
24,White,Female,1,14,0
35,White,Male,2,6,0
27,White,Male,5,33,0
18,White,Male,5,8,1
49,Hispanic,Female,1,27,0
44,White,Female,7,11,1
54,Asian,Female,6,39,0
60,Hispanic,Male,6,12,1
61,Other,Female,7,57,0
20,Other,Female,3,1,1
23,White,Female,6,52,0
34,Asian,Female,7,12,1
31,Hispanic,Female,1,54,0
26,Asian,Female,3,18,0
25,Asian,Female,4,50,0
33,Black,Female,8,8,1
47,Black,Female,4,48,0
63,White,Female,3,12,0
31,Asian,Female,1,29,0
63,White,Female,5,4,1
32,White,Male,2,8,0
21,Black,Female,1,51,0
19,White,Male,2,28,0
43,White,Female,2,9,0
54,Black,Female,10,56,1
45,White,Male,6,16,1
62,Black,Male,3,54,0
55,Black,Female,2,51,0
22,White,Female,8,14,1
46,Other,Male,8,47,1
40,Hispanic,Female,1,60,0
45,White,Female,7,60,1
55,White,Male,1,35,0
64,Asian,Female,9,42,1
59,Black,Male,6,17,1
59,White,Female,2,45,0
33,White,Female,2,1,1
57,Black,Female,1,23,0
18,White,Male,4,20,0
44,Black,Male,5,22,1
54,Hispanic,Female,7,33,0
30,Hispanic,Male,10,30,1
51,Asian,Male,1,8,0
65,White,Female,8,58,1
35,White,Female,9,19,1
59,White,Male,4,27,0
65,Hispanic,Female,2,48,0
62,Asian,Female,9,23,1
51,Black,Female,10,42,1
17,White,Female,8,20,1
44,Black,Male,1,41,0
48,White,Male,6,9,1
45,White,Female,2,50,0
38,Other,Female,4,43,0
19,White,Male,8,44,1
27,Black,Male,5,47,0
63,White,Female,2,1,1
41,White,Male,5,49,0
65,White,Male,9,9,1
20,White,Female,10,24,1
24,White,Female,4,34,1
50,White,Male,10,57,1
54,White,Male,4,4,1
49,Asian,Female,3,30,0
44,White,Male,4,30,1
21,White,Male,6,48,0
35,White,Male,7,46,1
48,White,Female,2,49,1
45,Other,Female,9,6,1
42,Hispanic,Female,3,30,0
22,Hispanic,Male,9,48,1
34,Black,Male,3,39,1
33,Hispanic,Male,1,39,0
16,Black,Female,10,45,1
32,White,Male,6,49,1
35,Black,Female,3,44,1
50,Black,Female,6,18,1
51,White,Male,1,3,0
42,Black,Female,2,18,0
25,Black,Female,6,14,1
17,White,Male,6,31,1
32,White,Male,7,18,0
30,Black,Male,8,58,0
51,Asian,Female,8,55,0
35,Asian,Male,6,56,0
65,Black,Male,7,29,0
34,Black,Female,1,19,0
25,Black,Male,2,60,0
55,White,Female,6,30,0
46,White,Female,7,37,0
57,Black,Female,4,53,0
23,Other,Male,4,32,0
63,Asian,Female,1,47,0
30,White,Female,6,41,0
63,Black,Female,10,7,1
18,White,Female,9,3,1
40,Black,Female,10,22,1
48,Other,Female,8,19,0
43,Hispanic,Female,1,3,0
42,Black,Female,9,26,1
46,White,Male,5,10,1
17,White,Female,4,56,0
41,White,Female,4,54,0
51,Black,Female,8,15,1
17,White,Female,1,60,0
25,Hispanic,Male,6,22,0
21,Black,Female,5,43,1
42,Other,Male,9,56,1
55,Black,Male,1,26,0
36,White,Female,10,31,1
53,Asian,Male,8,4,0
50,Black,Male,8,54,0
31,Asian,Male,2,30,1
58,White,Male,3,13,1
25,Black,Female,6,46,0
38,Other,Female,10,4,1
44,White,Male,6,11,0
28,White,Female,7,11,1
58,White,Female,7,21,1
21,Black,Male,3,23,0
18,Asian,Female,4,18,1
33,Black,Female,10,4,1
48,White,Male,4,21,0
59,Hispanic,Male,8,48,1
27,White,Male,8,48,1
32,White,Female,4,55,0
28,White,Female,9,13,1
31,White,Male,8,57,1
38,White,Female,7,29,1
43,Other,Female,9,52,1
24,Other,Female,5,26,0
27,Black,Female,2,33,0
53,Hispanic,Female,9,23,1
49,White,Female,9,30,0
20,Hispanic,Female,9,11,1
45,Asian,Male,4,3,1
40,Asian,Female,8,6,1
65,Asian,Female,7,2,1
49,White,Male,10,20,1
62,Asian,Female,10,33,1
57,White,Male,4,31,0
64,Black,Male,1,10,1
43,White,Male,7,26,1
50,Hispanic,Female,5,23,0
22,Hispanic,Male,2,50,0
51,Asian,Female,7,48,1
56,Hispanic,Male,7,29,1
22,Black,Female,3,46,0
62,Black,Female,9,4,1
63,Hispanic,Female,10,37,1
17,Hispanic,Female,8,51,1
62,White,Female,5,13,1
61,Black,Female,2,56,0
56,White,Male,9,20,1
47,White,Male,3,11,1
40,White,Female,1,42,0
45,Hispanic,Female,3,58,0
40,White,Male,7,9,0
35,White,Male,5,31,0
59,Hispanic,Male,7,36,1
24,White,Female,4,57,1
51,Black,Male,3,12,1
46,Black,Male,7,5,0
56,Black,Female,2,52,0
60,White,Female,6,48,1
45,Black,Male,4,23,0
17,White,Male,6,35,0
49,White,Female,2,28,0
43,Asian,Male,4,58,0
20,White,Male,10,10,1
47,White,Male,9,13,1
40,Black,Female,6,9,0
61,Hispanic,Female,9,39,1
61,White,Female,6,55,0
16,White,Male,10,30,0
57,White,Female,9,44,1
34,White,Male,8,6,1
35,Black,Female,8,34,1
22,Other,Male,9,20,1
17,Black,Male,9,28,1
31,White,Female,4,40,0
36,White,Male,6,45,1
61,Asian,Female,5,10,0
49,Black,Male,3,5,1
25,Black,Female,5,20,0
33,Asian,Male,6,49,1
33,White,Male,1,1,0
27,White,Female,10,48,1
57,White,Female,8,37,1
40,Black,Male,2,9,0
53,Other,Male,7,51,1
54,Black,Male,1,38,0
61,Asian,Female,4,44,0
57,Asian,Male,2,29,0
22,Asian,Male,1,15,0
60,White,Female,2,30,0
19,Black,Female,7,14,1
35,Asian,Female,8,26,1
27,White,Male,9,9,1
59,White,Male,5,19,1
40,Black,Male,9,5,1
36,White,Male,8,55,1
49,Black,Male,10,7,1
47,White,Male,8,24,1
21,White,Female,8,42,0
45,White,Male,5,54,1
47,Black,Male,6,27,0
33,Black,Female,10,31,1
27,Black,Male,4,44,0
17,Hispanic,Male,5,57,1
64,White,Female,3,50,0
61,White,Female,2,19,0
43,Hispanic,Female,9,18,1
57,Black,Female,6,19,1
22,White,Male,7,20,1
22,White,Female,9,34,1
57,White,Male,9,5,1
40,Black,Female,1,1,0
40,White,Male,8,57,1
64,White,Female,4,49,0
54,Black,Female,1,32,0
36,Black,Male,2,19,1
43,Black,Male,8,10,1
37,White,Male,5,27,1
60,Black,Male,3,29,0
38,White,Male,5,10,1
30,White,Male,1,16,0
32,Asian,Male,4,6,0
64,Asian,Female,8,43,0
53,Hispanic,Female,6,45,0
16,White,Female,9,34,1
23,White,Female,6,16,0
34,Asian,Female,4,15,1
27,White,Female,1,53,1
23,White,Female,2,29,0
25,White,Female,6,58,1
65,White,Female,1,16,0
17,Asian,Female,1,29,0
16,Asian,Male,6,39,1
53,White,Female,7,60,1
30,White,Male,3,38,1
51,Black,Male,7,23,0
35,Hispanic,Male,6,25,0
20,Other,Female,5,60,1
19,Black,Male,2,25,0
61,Black,Female,3,49,0
61,Other,Male,8,20,1
52,White,Female,5,48,1
54,White,Female,5,42,1
60,Asian,Female,10,58,1
42,Hispanic,Male,1,16,0
58,Asian,Female,3,13,0
36,Black,Female,2,23,0
28,Black,Male,9,2,1
25,Hispanic,Male,5,34,1
49,Asian,Female,4,48,0
24,White,Female,1,33,1
23,Hispanic,Male,7,28,1
36,Hispanic,Female,6,10,1
33,Black,Male,5,13,0
46,Hispanic,Male,7,2,1
57,Asian,Male,6,19,1
58,White,Female,1,43,0
24,Asian,Female,5,21,0
28,White,Male,3,54,0
24,White,Male,4,27,1
59,White,Female,2,48,1
31,Black,Female,9,16,1
49,Asian,Female,3,39,0
41,Black,Male,9,29,1
23,White,Male,10,49,1
35,White,Female,2,37,0
17,Asian,Male,2,14,1
48,White,Male,5,9,1
17,Asian,Male,9,29,1
27,White,Male,10,40,1
64,White,Female,8,3,1
54,Hispanic,Male,10,11,1
28,White,Male,6,8,1
17,Asian,Female,10,14,1
19,Black,Female,10,34,1
40,White,Female,9,4,1
48,White,Male,8,33,1
21,White,Male,7,51,1
29,Asian,Male,10,30,1
59,Asian,Female,3,1,1
63,White,Male,3,56,0
16,Hispanic,Male,6,57,1
49,White,Female,5,20,0
52,Asian,Female,8,24,1
60,Asian,Male,3,15,0
56,White,Male,4,51,1
48,Other,Male,5,20,1
32,White,Female,10,15,0
52,White,Male,7,24,1
27,Black,Male,10,24,1
39,Black,Female,6,30,1
45,White,Male,2,10,0
37,White,Female,10,34,1
42,Hispanic,Female,10,48,1
55,White,Male,7,53,1
43,Asian,Male,7,55,1
25,Black,Female,5,36,1
40,Asian,Female,10,20,1
19,White,Male,1,2,0
28,Hispanic,Male,10,41,1
61,White,Male,10,29,1
53,Black,Female,1,42,0
35,Other,Female,10,17,1
33,White,Female,2,10,1
43,White,Female,3,48,1
62,White,Male,8,17,1
35,White,Male,4,43,0
33,Asian,Male,3,22,1
53,Black,Female,7,8,1
48,White,Female,8,44,1
54,Asian,Male,8,58,0
23,Black,Male,5,18,0
25,White,Female,7,52,0
24,White,Female,1,50,0
54,White,Male,10,32,1
55,Hispanic,Male,2,38,0
31,Other,Female,1,26,0
63,White,Female,4,17,0
44,Black,Male,1,20,1
50,Asian,Female,8,27,1
40,White,Male,1,40,0
50,Asian,Female,4,33,0
58,Black,Male,3,52,0
52,Hispanic,Male,6,7,1
36,White,Female,2,6,0
25,White,Female,3,30,1
57,White,Female,4,43,0
54,Black,Female,1,12,0
63,Black,Male,2,44,1
23,White,Female,6,47,0
44,Hispanic,Female,6,2,0
17,Asian,Female,9,42,1
56,Asian,Male,3,46,0
52,Asian,Male,9,60,1
60,Asian,Male,1,39,0
47,Asian,Female,5,5,1
27,Black,Male,8,3,1
41,White,Female,3,9,0
38,White,Male,7,15,1
62,White,Female,6,19,1
61,Black,Female,3,23,0
35,Other,Female,8,25,1
54,Hispanic,Female,5,48,1
24,Black,Male,8,13,1
58,White,Female,10,50,1
24,White,Female,7,6,1
46,White,Male,3,32,0
60,White,Male,10,13,1
34,White,Male,4,32,0
19,Asian,Male,2,40,0
55,White,Male,6,23,0
29,White,Female,6,39,1
33,Hispanic,Female,10,25,1
38,Black,Female,1,52,0
45,Black,Male,7,1,1
52,Black,Female,3,52,0
26,Asian,Male,1,53,1
27,White,Male,10,4,1
36,Asian,Male,5,18,1
42,White,Male,5,49,0
38,Asian,Male,5,28,0
54,Asian,Male,9,58,1
21,White,Female,8,2,1
49,Asian,Male,7,47,1
21,White,Male,9,18,1
48,Hispanic,Female,1,29,1
60,Black,Female,2,50,0
21,Black,Male,6,33,0
65,White,Female,2,33,0
33,Asian,Female,3,10,0
24,Black,Male,1,14,1
27,White,Female,9,44,1
34,White,Female,7,50,1
64,Black,Female,9,37,1
49,White,Male,3,46,1
23,White,Female,3,28,0
23,White,Female,7,47,1
58,Hispanic,Male,7,31,1
19,White,Female,8,16,1
22,White,Male,6,12,0
61,Black,Male,9,57,1
35,White,Female,9,57,0
30,Black,Male,2,43,1
17,Hispanic,Male,9,25,1
63,Black,Male,2,44,1
29,Hispanic,Male,3,56,1
42,Black,Male,3,33,1
59,Asian,Male,2,8,0
45,White,Male,7,16,1
40,Asian,Female,3,58,0
43,White,Male,2,35,0
36,Asian,Female,4,4,1
41,Hispanic,Male,3,20,0
52,White,Female,5,13,0
29,Black,Male,4,28,1
42,Black,Female,4,46,0
47,White,Female,9,13,1
61,White,Male,9,27,1
37,White,Female,6,26,1
20,Hispanic,Male,5,47,1
58,Asian,Male,5,33,0
64,White,Male,2,6,0
30,White,Male,3,3,0
20,White,Female,6,29,1
25,Black,Female,9,23,1
30,White,Female,6,26,1
59,White,Male,3,32,0
21,Asian,Female,2,38,0
42,White,Female,5,58,0
17,Black,Female,1,60,0
27,Hispanic,Male,2,15,0
17,Hispanic,Female,1,40,1
54,Asian,Female,1,5,0
16,Asian,Female,4,60,1
30,Black,Male,5,26,0
62,Black,Female,5,60,0
51,White,Female,3,29,0
50,Black,Male,4,27,0
48,White,Female,7,51,0
45,White,Male,7,10,1
30,White,Female,2,57,1
49,Black,Female,2,29,0
48,Hispanic,Male,6,15,1
41,White,Male,3,38,1
40,White,Male,5,20,0
62,White,Male,6,25,1
17,Asian,Male,10,41,1
56,White,Female,7,28,0
64,Black,Male,3,60,0
50,White,Female,5,25,0
29,Black,Male,4,60,0
49,White,Male,10,42,1
35,Black,Female,9,21,1
48,Asian,Male,5,52,0
60,White,Female,1,23,0
24,Other,Female,5,29,1
50,Asian,Female,2,53,0
54,White,Female,7,53,1
24,White,Female,9,15,1
51,White,Male,4,36,0
48,White,Female,8,47,1
33,White,Female,6,2,1
17,Asian,Male,2,45,1
36,Other,Male,9,55,1
53,Hispanic,Male,1,23,1
50,White,Female,8,43,0
46,Black,Female,9,5,1
56,Black,Male,6,60,1
49,Black,Female,10,11,1
28,Black,Male,5,50,0
44,White,Male,8,24,1
27,Black,Male,9,52,1
33,Black,Male,4,60,0
48,Black,Female,8,45,1
48,Other,Male,1,32,0
53,Black,Female,4,42,0
38,Black,Male,4,46,0
43,Black,Female,4,12,0
53,White,Female,5,21,0
39,Black,Male,10,32,1
17,Black,Male,6,39,1
40,Asian,Male,8,57,1
29,Black,Female,2,20,1
35,Asian,Male,3,22,1
23,Black,Female,9,28,1
33,White,Male,9,44,1
41,White,Female,6,30,0
37,Other,Female,2,11,0
47,Black,Male,3,38,0
55,Black,Female,6,60,0
26,White,Female,8,23,1
55,Hispanic,Female,3,17,0
63,Black,Female,2,53,0
31,White,Male,5,17,1
34,Hispanic,Female,3,55,0
39,Asian,Male,10,54,1
16,White,Male,1,44,0
51,White,Male,10,52,0
52,Black,Male,5,3,1
41,White,Male,10,27,1
21,Asian,Female,6,58,0
26,White,Female,1,25,0
16,Asian,Male,9,32,1
19,Hispanic,Female,7,57,1
30,Black,Male,6,14,1
33,White,Male,7,16,1
39,Black,Female,5,17,0
16,Asian,Male,7,46,1
28,Black,Male,3,46,0
53,Asian,Female,4,52,0
32,Other,Male,3,53,0
54,Black,Male,6,54,0
22,Asian,Female,3,47,0
55,Other,Male,7,8,1
33,Other,Male,6,45,0
39,White,Female,9,3,0
55,Asian,Female,9,59,1
46,Black,Female,3,5,1
31,White,Female,3,20,1
53,Asian,Female,7,5,1
45,White,Male,5,24,0
32,White,Male,7,18,0
26,Asian,Female,8,58,1
46,Asian,Female,1,4,0
22,White,Female,4,9,1
23,White,Male,8,30,1
31,White,Female,2,24,0
54,White,Female,5,1,0
17,White,Female,5,43,0
37,White,Male,6,59,0
39,Other,Female,9,48,1
19,Asian,Male,2,32,1
51,Hispanic,Female,5,40,1
37,Hispanic,Male,1,44,0
37,Black,Female,5,40,0
43,White,Female,9,47,1
27,Asian,Female,2,38,0
50,White,Male,4,39,0
32,Black,Female,5,42,0
47,Hispanic,Male,4,40,0
56,Black,Female,6,24,1
28,White,Female,4,41,0
28,White,Male,3,11,1
20,Asian,Female,2,19,0
32,Other,Female,4,17,0
20,White,Female,3,55,0
50,Black,Male,8,12,1
44,Other,Female,3,7,1
28,Asian,Female,9,4,1
64,White,Male,10,55,1
62,White,Female,3,42,0
17,Black,Female,2,40,0
24,Black,Female,6,6,1
39,Black,Male,2,21,0
17,White,Female,1,47,0
27,Black,Male,3,39,0
37,Black,Male,1,49,0
33,White,Female,8,34,1
43,Black,Female,2,39,0
39,Black,Male,1,40,0
44,Black,Male,3,50,0
35,White,Female,4,34,1
32,Hispanic,Female,1,3,0
45,Hispanic,Female,4,45,0
55,Black,Male,9,34,1
33,White,Male,5,27,0
58,Asian,Female,5,45,1
64,Asian,Male,3,30,0
40,Hispanic,Male,5,6,1
58,White,Female,2,37,0
56,White,Female,6,59,1
59,Hispanic,Male,4,33,0
56,Black,Male,5,4,1
63,White,Female,2,6,0
24,Asian,Male,3,25,0
53,Asian,Male,7,33,0
23,White,Female,6,3,0
39,White,Female,9,47,1
22,White,Male,2,37,1
59,White,Male,10,12,1
20,White,Male,8,4,1
30,Black,Male,4,17,0
54,White,Male,1,29,0
18,White,Male,3,53,0
35,Hispanic,Female,2,46,0
52,White,Female,1,11,0
23,White,Female,3,51,0
65,White,Male,1,38,0
43,Black,Female,2,11,0
24,Black,Female,6,43,1
30,Asian,Male,5,14,0
40,Hispanic,Female,5,38,0
18,Hispanic,Female,3,42,0
40,White,Male,9,25,1
36,White,Male,5,56,0
34,Black,Male,9,25,1
57,Asian,Female,6,46,0
58,Other,Male,10,36,1
51,Hispanic,Female,8,25,1
59,Hispanic,Female,10,45,0
65,Asian,Female,3,50,0
49,Black,Female,7,8,1
39,White,Male,10,47,0
47,Hispanic,Male,5,15,1
64,White,Female,4,25,1
51,Black,Female,5,54,0
35,Asian,Male,2,40,0
60,Black,Female,9,41,1
40,Black,Male,1,9,0
21,Asian,Male,2,2,1
53,White,Male,1,29,0
37,Hispanic,Female,8,49,1
38,Asian,Female,1,1,0
22,Asian,Male,8,7,1
24,Other,Male,6,11,0
60,Asian,Male,4,33,0
51,Hispanic,Female,9,5,1
34,White,Male,2,5,1
61,White,Male,7,24,0
61,White,Female,1,6,0
33,Hispanic,Male,3,5,0
33,Hispanic,Female,9,60,1
36,Black,Female,1,22,0
65,Hispanic,Female,6,43,0
31,White,Female,7,5,0
62,Other,Male,3,12,1
50,Black,Female,9,13,1
60,Black,Female,5,47,0
40,White,Male,10,46,0
26,White,Female,5,15,1
27,Hispanic,Male,5,32,0
35,White,Female,7,1,0
60,White,Male,7,34,0
64,White,Male,7,28,1
16,Hispanic,Male,7,59,1
50,Asian,Female,4,4,0
57,White,Female,8,59,1
39,Black,Female,9,16,1
59,White,Male,10,13,1
33,Hispanic,Female,2,50,0
20,Hispanic,Female,4,42,0
36,White,Male,6,41,1
16,White,Female,10,1,1
59,White,Female,1,16,0
48,Hispanic,Male,5,27,0
59,White,Male,7,59,0
45,White,Female,7,14,1
21,Asian,Female,3,6,1
24,Hispanic,Male,5,40,1
57,White,Male,4,6,0
37,White,Male,2,15,0
36,Asian,Male,3,40,0
20,Hispanic,Male,3,5,1
26,Black,Female,4,46,0
36,White,Female,10,33,1
44,Hispanic,Male,4,28,0
42,Asian,Male,2,50,0
39,White,Female,5,53,0
60,Black,Female,7,52,1
31,White,Male,2,25,0
34,Black,Female,1,29,0
57,Black,Male,2,56,0
23,Black,Female,6,33,0
24,Hispanic,Male,1,1,1
63,White,Female,1,16,0
28,Asian,Male,2,56,0
47,White,Female,4,14,1
34,White,Male,4,55,1
22,Hispanic,Male,3,7,1
43,White,Male,10,15,1
19,Black,Female,9,15,1
27,Other,Female,8,15,1
35,Black,Female,8,48,0
29,White,Female,10,3,1
28,White,Male,10,6,1
16,White,Male,6,16,1
34,White,Female,10,14,1
62,Black,Female,5,42,1
29,Black,Female,4,52,0
34,White,Male,1,59,0
61,White,Male,10,29,0
61,Hispanic,Female,10,33,1
56,Asian,Female,8,37,1
65,Black,Female,9,47,1
49,White,Female,10,32,1
31,White,Female,4,29,1
20,White,Male,5,44,1
56,Black,Female,9,24,1
55,Black,Female,4,30,1
37,White,Female,10,30,1
35,Black,Male,3,19,0
32,Asian,Female,5,20,1
59,Black,Female,3,60,0
46,Asian,Female,2,11,0
18,White,Female,1,19,0
52,Black,Male,9,11,1
23,Hispanic,Male,10,23,1
36,White,Female,10,28,1
22,Hispanic,Female,10,4,1
43,White,Male,7,21,0
56,White,Female,3,44,0
47,Black,Male,4,46,0
63,Black,Male,4,29,0
41,White,Male,3,17,0
53,Asian,Male,3,45,0
29,White,Male,5,38,1
31,White,Male,5,48,0
45,White,Female,2,41,1
18,White,Male,5,9,1
45,Black,Female,6,9,1
64,Asian,Female,10,45,1
42,Black,Male,6,36,0
24,Black,Male,3,49,1
49,Asian,Male,4,3,0
56,White,Female,8,57,1
34,Other,Male,10,39,1
39,Black,Male,8,54,1
32,White,Female,4,40,0
32,Hispanic,Male,6,27,1
17,Asian,Female,6,49,0
36,Black,Female,3,59,0
17,White,Female,7,32,1
19,Hispanic,Male,1,52,0
24,White,Female,4,52,0
21,White,Male,1,47,0
45,Asian,Male,3,43,0
59,Hispanic,Female,4,7,0
24,Hispanic,Female,8,25,1
38,White,Male,5,30,0
60,Other,Male,5,53,0
49,Hispanic,Male,2,36,1
30,White,Female,4,53,0
32,Other,Male,10,44,1
57,White,Female,6,1,0
40,Hispanic,Female,3,58,1
59,Black,Female,9,16,1
55,White,Male,9,47,1
57,Black,Male,7,12,1
48,White,Male,5,55,0
29,Hispanic,Male,9,53,1
35,White,Male,4,33,0
51,White,Female,4,3,0
39,Asian,Female,2,56,0
24,Black,Male,3,56,0
65,Hispanic,Female,5,60,0
48,Black,Female,8,60,1
17,Hispanic,Female,8,33,1
47,Black,Male,4,36,0
36,White,Male,10,6,1
39,Hispanic,Female,9,39,0
22,White,Female,4,49,1
18,Asian,Female,9,13,1
21,Black,Female,3,12,0
21,White,Male,10,13,1
18,Black,Male,10,5,1
21,White,Male,8,52,0
54,White,Female,2,50,0
31,Black,Female,10,4,1
38,Asian,Male,10,59,1
38,Asian,Male,4,35,1
43,Asian,Female,2,2,0
20,Black,Male,2,35,0
31,Black,Female,4,32,0
24,Asian,Male,7,25,1
35,Hispanic,Male,9,13,1
22,Black,Female,7,41,1
38,Other,Male,8,14,1
60,White,Male,1,59,0
57,Asian,Female,10,3,0
27,Asian,Male,8,12,1
20,White,Female,7,27,1
65,White,Female,3,40,0
24,Black,Male,7,44,0
65,White,Male,6,4,1
24,Asian,Male,10,26,1
41,Black,Female,1,3,0
39,Black,Male,10,12,1
30,White,Male,6,13,0
39,Asian,Female,3,3,0
39,White,Female,7,53,0
50,Asian,Male,8,6,1
48,Black,Female,5,40,0
65,White,Male,8,47,1
39,Hispanic,Male,2,32,0
61,Asian,Male,6,44,0
39,Black,Female,9,47,1
28,Black,Male,5,10,0
41,White,Female,8,7,1
36,White,Female,8,50,1
42,White,Male,10,13,1
42,White,Male,7,32,1
34,Other,Male,1,1,0
55,White,Male,9,20,1
46,White,Female,8,58,0
41,Asian,Female,7,56,1
41,White,Female,9,18,0
23,Black,Male,5,35,1
57,Asian,Female,3,16,0
18,Asian,Female,10,12,1
23,White,Female,6,53,0
33,White,Female,3,24,0
41,Asian,Male,2,25,0
46,Black,Female,3,10,1
55,Asian,Female,10,16,1
24,Black,Male,6,39,1
37,White,Male,1,50,0
38,Black,Male,3,35,0
65,White,Female,5,58,0
35,White,Female,1,59,0
63,Hispanic,Male,3,27,0
64,White,Female,6,11,0
24,White,Male,7,46,1
50,Other,Male,1,10,0
52,Asian,Male,6,6,1
64,White,Female,4,55,0
35,White,Male,6,4,1
41,Asian,Female,7,15,1
60,White,Male,2,29,0
40,Other,Male,7,9,1
52,Hispanic,Male,6,2,1
64,White,Female,9,2,1
28,White,Female,7,31,0
36,Other,Male,3,47,0
39,Asian,Female,2,26,0
43,Hispanic,Male,5,6,0
49,White,Male,6,14,1
17,Hispanic,Male,7,28,1
31,White,Female,9,40,1
24,Asian,Male,7,19,1
64,Hispanic,Male,3,26,0
30,White,Male,7,24,0
51,Other,Female,9,30,1
28,Black,Female,2,34,1
31,White,Female,6,60,0
37,Asian,Female,4,11,0
50,Black,Male,10,22,0
